text,highlighted
"Termination 13.1 without limiting other remedies, filefactory.com may immediately issue a warning, suspend (i.e., lock out access and operation of services for customer) either temporarily or indefinitely, or terminate customer's account and refuse to provide services to customer if: (a) filefactory.com believes that customer has violated or acted inconsistently with this agreement, or any of our policies.",0
"On this matter, please refer to filefactory.com's dmca policy, which is herein incorporated by reference; 8.1 illegal content filefactory.com neither sanctions nor permits site content or the transmission of data that contains illegal or obscene material or fosters or promotes illegal activity, including but not limited to, gambling, the offering for sale of illegal weapons, and the promotion or publication of any material that may violate hate crimes legislation. filefactory.com reserves the right to immediately suspend or terminate any account or transmission that violates this policy, without prior notice. further, should customer violate this policy, filefactory.com will actively assist and cooperate with law enforcement agencies and government authorities in collecting and tendering information about customer, customer's site, the illegal or obscene content, and those persons that may have inappropriately accessed, acquired, or used the illegal or obscene content. 8.2 wrongful conduct customer shall not commit or permit wrongful or damaging acts which justify civil action including, but not limited to, posting of defamatory, scandalous, or private information about a person without their consent or intentionally inflicting emotional distress. 8.3 access and interference violations or attempts to violate filefactory.com systems or to interrupt filefactory.com services are strictly prohibited, and may result in criminal and civil liability.",0
"Filefactory.com and its suppliers, to the fullest extent permitted by law, disclaim all warranties, including but not limited to warranties of title, fitness for a particular purpose, merchantability and non-infringement of proprietary or third party rights.",1
Or (c) filefactory.com is unable to verify or authenticate any information customer provides to filefactory.com.,1
The arbitration award may be enforced as a judgment by a court of competent jurisdiction.,0
"(ii) the cost of procurement of substitute goods and services resulting from any goods, data, information or services purchased or obtained or messages received or transactions entered into through or from the service.",1
(iv) statements or conduct of any third party on the service.,1
"However, filefactory.com may retain customer data in its archives after deletion and will not be liable to customer in any way for such retained data.",1
"We also reserve the right at any time to modify or discontinue the service, temporarily or permanently, with or without notice to you.",0
"This arbitration provision will apply to all disputes between us relating to the services provided to you and alleged infringement of your copyrights or other intellectual property on or through the site, and will survive termination of our relationship and this agreement.",0
You agree that by using the service you represent that you are at least 18 years old and that you are legally able to enter into this agreement.,1
"Filefactory.com, the filefactory.com logo and other filefactory.com products referenced herein are trademarks of filefactory.com, and may be registered in certain jurisdictions.",0
"Filefactory.com services are provided on an ""as is"" and ""as available"" basis.",1
"By using the services, you represent and warrant that you are the author and copyright owner and/or proper licensee with respect to any hosted content and you further represent and warrant that no content violates the trademark or rights of any third party.",0
"Filefactory.com's dmca policy, which is herein incorporated by reference, has further important details on this matter. 8.5 misuse of system resources customer shall not misuse system resources including, but not limited to, employing content which consume excessive cpu time or storage space.",0
"And that the arbitration decision will be final and binding, except to the limited extent that law provides for judicial review of arbitration proceedings and decisions. 16.",0
"Filefactory about premium affiliates sign in filefactory about premium affiliates sign in terms of service this filefactory.com terms of service agreement (the ""agreement"") describes the terms and conditions on which filefactory cloud storage llc (""we"" or ""company"") offer services to you (""customer"" or ""you"").",0
"Refund policy and cancellation instructions where you elect to purchase premium services, we will bill you for the services in advance. all purchases of services through the site are nonrefundable prepayments for services.",0
"No action by customer arising under this agreement may be brought at any time more than twelve (12) months after the facts occurred upon which the cause of action arose. 16.1 relationship customer and filefactory.com are independent contractors, and no agency, partnership, joint venture, employee-employer or franchiser-franchisee relationship is intended or created by this agreement. 16.2 assignment customer may not assign any of its rights, or delegate any of its duties, under this agreement, and any attempted assignment will be null and void. 16.3 force majeure operation of our services may be interfered with by numerous factors outside of our control and we shall not be liable to you for any delay or failure in performance under this agreement resulting directly or indirectly from causes beyond filefactory.com's control. 16.4 interpretation if any provision of this agreement is held to be invalid or unenforceable, such provision shall be struck, as narrowly as possible, and the remaining provisions shall be enforced.",0
"Headings are for reference purposes only and in no way define, limit, construe or describe the scope or extent of such section. 16.5 filefactory.com confidential information you represent and warrant to filefactory.com that (a) you are not a competitor of filefactory.com, (b) you shall keep publicly unannounced information and materials pertaining to filefactory.com, pre-release software, testing or testing procedures strictly confidential and (c) you shall not use any information gained from access to the filefactory.com web site or use of the filefactory.com services to compete with filefactory.com in its business. 16.6 exceptions except for other agreements or terms appearing on the web site, this agreement set forth the entire understanding and agreement between us with respect to the subject matter hereof. additional information any questions relating to our legal agreements and policies may be directed through our online form. terms of service - acceptable use policy - privacy policy - fair use policy - copyright policy - child exploitation policy - support - resellers - premium - affiliates - contact us â© filefactory 2020 &nbsp;â&nbsp.",0
"Binding arbitration of fee and other disputes if any controversy or dispute arising from or relating to this agreement, your use of the site, the services provided to you by company, or any other matter related to the relationship between you and the company, even if arising after termination of this agreement, cannot be resolved through mutual agreement, the sole means of resolving the controversy will be binding arbitration under the auspices of the belize arbitration act.",0
Or resale of access to content hosted on filefactory.com servers.,0
"Customer hereby represents and warrants that it is duly licensed to do business and is in good legal standing in the jurisdictions in which it does business (during the term of this agreement), that it is not a competitor of filefactory.com, and that the person agreeing to this agreement for customer is at least eighteen years of age and otherwise capable of and authorised to enter binding contracts for customer. 3.",0
"There are two parts to the legal procedure: (1) writing a proper dmca notice, and (2) sending the proper dmca notice to filefactory.com's designated agent. 1.",0
Once you cancel your subscription your services will continue through the period you have already paid for.,0
"Or (d) any action that imposes an unreasonable or disproportionately large load on filefactory.com's infrastructure customer shall not decompile, disassemble, decrypt, extract, reverse engineer or otherwise attempt to derive the source code of the ""software tools"" (including the tools, methods, processes, and infrastructure) underlying the services or any other software on the filefactory.com web site. 8.4 copyright or trademark infringement filefactory.com services may be used only for lawful purposes.",0
"It is customer's responsibility, through its systems administrator authorised user, to set the appropriate access for each of customer's authorised users. 6.3 responsibility for user ids and passwords customer is solely responsible for maintaining the confidentiality of customer access information, i.e.",0
Customer controls its data through its generated link.,0
"You agree that any termination of your access to the service under any provision of these terms and conditions may be effected without prior notice, and acknowledge and agree that filefactory.com may immediately deactivate, archive or delete your account and all related information and data and/or any further access to such data or the service.",0
Utilising excessive bandwidth.,0
"Or (b) interference with service to any customer or network including, without limitation, flooding, or deliberate attempts to overload a system and broadcast attacks.",0
"Headings are for reference purposes only and in no way define, limit, construe, or describe the scope or extent of such section.",0
"Further, you agree that filefactory.com shall not be liable to you or any third-party for any termination of your access to the service. upon termination of this agreement by either customer or filefactory.com, all of customer rights under this agreement, and filefactory.com's provision of services, will terminate immediately. 13.2 the sections 7 (""customer data""), 9 (""no warranty""), 10 (""indemnity""), 11 (""limitation of liability"") and this section 13 will survive any termination of this agreement. 14.",0
Filefactory.com may keep records about customer data in accordance with its privacy policy.,0
(iii) unauthorised access to or alteration of your transmissions or data.,1
"Or (d) filefactory.com believes that customer's actions may cause legal liability for customer, filefactory.com's other clients, or filefactory.com.",1
Filefactory.com reserves the right to change or discontinue any of the services at any time. 4.,0
"Furthermore, customer represents and warrants that each person who registers under customer's account is an authorised agent of customer (an ""authorised user"") who has such legal capacity. 6.2 responsibility for access customer is solely responsible and liable for any and all access to and use of the services (including all activities and transactions) by any authorised user and/or user id registered under customer's account, unless such access to or use of the services is the direct result solely of the gross negligence of filefactory.com.",0
These parties submit exclusively to the laws and courts of belize. 2.,0
"As such, there are no refunds available to customers. if you sign up for a filefactory 30 day recurring service, your subscription continues to bill monthly until you cancel it.",0
Acceptable use you agree to not use filefactory.com's service: a.,0
"Miscellaneous if any provision of these terms is held to be invalid or unenforceable, such provision will be enforced to the greatest extent possible and the remaining provisions will remain in full force and effect.",0
(d) any material downloaded or otherwise obtained through the use of the service is done at your own discretion and risk and that you will be solely responsible for any damage to your computer system or loss of data that results from the download of any such material.,1
"Elements of the web site are protected by copyright, trademark (including common law rights), and other laws and may not be copied or imitated in whole or in part.",0
"Transmission, distribution or storage of any material in violation of any applicable law or regulation, including export control laws, is prohibited.",0
Or (v) any other matter relating to the service. 12.,0
"To upload, post, email, transmit or otherwise make available any content that spreads messages of terror or depicts torture or death-images.",0
"Filefactory.com may also in its sole discretion and at any time discontinue providing the service, or any part thereof, with or without notice.",0
Customer data customer has sole responsibility and liability for the data its stores on filefactory.com's servers.,0
"(e) no advice or information, whether oral or written, obtained by you from us or through or from the service shall create any warranty not expressly stated in these terms and conditions. 10.",0
Filefactory.com encourages customer to archive its data regularly and frequently.,0
Limitation of liability your use of filefactory.com is at your own risk.,0
"It is your responsibility to review these terms of use periodically, and if at any time you find these terms of use unacceptable, you must immediately leave the site and cease all use of the service and the site.",0
"Customer account 6.1 authorised users customer may designate persons to act as its agents to use the services, provided that each designated person has the legal capacity to enter into binding contracts for customer.",0
Filefactory.com's failure to act with respect to a breach by customer or others does not waive filefactory.com's right to act with respect to subsequent or similar breaches.,0
Customer bears full responsibility for archiving its data and sole liability for any lost or irrecoverable data.,0
In no event will filefactory.com be liable to customer or any third party for filefactory.com's reliance on such letter or such apparent authority. 8.,0
Each complaint will be investigated and may result to immediate cancellation of services without prior notice. 9.,0
"Further, you acknowledge that filefactory.com may change subscription fees at any time without notice.",1
"Filefactory.com and its suppliers make no warranties about the accuracy, reliability, completeness, or timeliness of our services, software, or content.",0
"For the purposes of this agreement: (a) ""customer"" (or ""you"") means the individual or business entity that is using or registering to use the services, including its employees and agents.",0
"Ownership you acknowledge that all materials (except those uploaded by users) provided on this web site, including but not limited to information, documents, products, logos, graphics, sounds, images, software, and services (collectively ""materials""), are provided either by filefactory.com or by their respective third party authors, developers and vendors (collectively ""third party providers"") and the underlying intellectual property rights are owned by filefactory.com and/or its third party providers.",0
"By registering for or using filefactory.com services, customer agrees to be bound by the following terms and conditions.",0
"If appropriate, the content will be reported to the relevant legal authority and/or the member's isp will be contacted; d.",0
No warranty you expressly understand and agree that: (a) your use of the service is at your sole risk.,0
If customer data violates the acceptable use policy or dmca policy then such data may be removed.,1
"You agree that we shall not be liable to you or any third party for any modification, suspension or discontinuance of the service.",0
Company will post a notice on the site any time these terms of use have been changed or otherwise updated.,0
Customer expressly and irrevocably agrees that filefactory.com may rely on such a letter and on the apparent authority of the person requesting access to the services or to customer's account.,0
"Examples of system violations include, without limitation: (a) unauthorised access to or use of filefactory.com services, including any attempt to probe, scan or test the vulnerability of a system or to breach security or authentication measures without express authorisation of filefactory.com.",0
Or (b) customer has failed to pay fees or other payments due to filefactory.com.,1
"7.1 special circumstances filefactory.com will provide access to the services and customer's data to an agent of customer (""authorised agent"") who provides filefactory.com with a notarised letter signed by an officer of customer which letter shall include statements of authenticity, authority, and liability as required by filefactory.com in its sole discretion.",0
"Please refer to our fair use policy for additional information. 8.6 other activities whether lawful or unlawful, filefactory.com reserves the right to determine what is harmful to its customers, operations or reputation, including any activities that restrict or inhibit any other user from using and enjoying the service or the internet. please be aware filefactory.com reserves the right to cancel any account or transmission they find in violation of any of the above policies.",0
Or (b) customer becomes aware of any unauthorised use of any product or service related to its account(s). 7.,0
Company makes no representation that any of the materials or the services to which you have been given access are available or appropriate for use in other locations.,0
"You also acknowledge that you understand the consequences of agreeing to binding arbitration, including that you giving up any and all constitutional and statutory rights to have disputes between us, including copyright infringement disputes, determined by a court of law or equity or by a jury.",0
"If, at any time, any information provided by customer is untrue, inaccurate, not current or incomplete, filefactory.com will have the right to suspend or terminate customer's account and this agreement. 6.",0
"Account id's and passwords of its authorised users, and are responsible for all activities that occur under your account. 6.4 notification of unauthorised use customer will immediately notify filefactory.com if customer notices any activity indicating that customer's account or data is being used without authorisation, including: (a) customer has received confirmation of an order or orders placed using customer's account which customer did not place or any similar conflicting report.",0
"By using the site or any services provided in connection with the site, you agree to abide by these terms of use, as they may be amended by filefactory cloud storage llc from time to time in its sole discretion and without specific notice to you.",0
"Your use of or access to the site should not be construed as companyâs purposefully availing itself of the benefits or privilege of doing business in country, state or jurisdiction other than belize.",0
In any way contrary to our acceptable use policy; b.,0
"Indemnity you agree to defend, indemnify, and hold harmless filefactory.com, its affiliates, officers, directors, employees and agents, from and against any claims, actions or demands, including without limitation reasonable legal fees, alleging or resulting from your use of the service, or your breach of this agreement or other filefactory.com policies, terms and conditions. 11.",0
Once that period expires your account will be returned to a non-premium account. 15.,0
"(b) filefactory.com ""services"" means those electronic or interactive services offered by filefactory.com.",0
"Customer agrees to maintain and update this information to ensure that it is true, accurate, current and complete.",0
"This agreement constitutes the entire and only agreement between us and you, and supersedes all prior or contemporaneous agreements, representations, warranties and understandings with respect to the site, the content, products or services provided by or through the site, and the subject matter of this agreement. notice to owners of copyrighted works the dmca provides a legal procedure by which you can request any online service provider to disable access to a website where your copyrighted work(s) are appearing without your permission.",0
Changes in subscription fees will take effect on expiration of any existing customer subscription. 13.,0
Belize use only the site is controlled and operated by company from its offices in belize.,0
Customer agrees to maintain its data in compliance with its legal obligations.,0
"Filefactory.com services subject to the terms and conditions of this agreement, filefactory.com makes certain services available to customer.",0
"If appropriate, the content will be reported to the appropriate legal authority and/or the member's isp will be contacted; c. to harm minors in any way, this includes any form of child pornography.",0
"You expressly understand and agree that filefactory.com shall not be liable for any direct, indirect, incidental, special, consequential exemplary damages, including but not limited to, damages for loss of profits, goodwill, use, data or other intangible losses (even if we have been advised of the possibility of such damages), resulting from: (i) the use or the inability to use the service.",1
"You should carefully read the following terms of service agreement before using the filefactory.com website (""site"") and our services (""services"").this is a legally binding agreement.",0
"All other product names, company names, marks, logos, and symbols may be the trademarks of their respective owners. 5.",0
Filefactory.com will delete customer data upon termination of this agreement.,0
"If appropriate, filefactory.com will refer complaints to law enforcement authorities, and in such case, filefactory.com will actively assist law enforcement agencies with the investigation and prosecution of any such activities, including surrendering customer account and data information. complaints about violators of our policy should be sent via e-mail to abuse@filefactory.com.",0
"Conditions, or any other rules or policies, your sole remedy is to discontinue use of the service.",0
"Modifications to agreements, policies or to our services we reserve the right to change this service agreement at any time without notice.",0
If you are dissatisfied with any aspect of our service or with these terms &amp.,0
"Filefactory cloud storage llc english danish dutch french german japanese norwegian portuguese swedish spanish english english danish dutch french german japanese norwegian portuguese swedish spanish change language &lt;img height=""1"" width=""1"" style=""display:none"" src=""https://www.facebook.com/tr?id=559928301484091&amp;ev=pageview&amp;noscript=1"" /&gt.",0
"Or (c) use of any device, software, or routine to interfere or attempt to interfere with the proper working of the services.",0
